,Chapter Name,Chapter Number,Verse Number,Arabic Text
2823,النور,24,33,وليستعفف الذين لا يجدون نكاحا حتى يغنيهم الله من فضله ۗ والذين يبتغون الكتاب مما ملكت أيمانكم فكاتبوهم إن علمتم فيهم خيرا ۖ وآتوهم من مال الله الذي آتاكم ۚ ولا تكرهوا فتياتكم على البغاء إن أردن تحصنا لتبتغوا عرض الحياة الدنيا ۚ ومن يكرههن فإن الله من بعد إكراههن غفور رحيم
2824,النور,24,34,ولقد أنزلنا إليكم آيات مبينات ومثلا من الذين خلوا من قبلكم وموعظة للمتقين
2825,النور,24,35,۞ الله نور السماوات والأرض ۚ مثل نوره كمشكاة فيها مصباح ۖ المصباح في زجاجة ۖ الزجاجة كأنها كوكب دري يوقد من شجرة مباركة زيتونة لا شرقية ولا غربية يكاد زيتها يضيء ولو لم تمسسه نار ۚ نور على نور ۗ يهدي الله لنوره من يشاء ۚ ويضرب الله الأمثال للناس ۗ والله بكل شيء عليم
2826,النور,24,36,في بيوت أذن الله أن ترفع ويذكر فيها اسمه يسبح له فيها بالغدو والآصال
2827,النور,24,37,رجال لا تلهيهم تجارة ولا بيع عن ذكر الله وإقام الصلاة وإيتاء الزكاة ۙ يخافون يوما تتقلب فيه القلوب والأبصار
2828,النور,24,38,ليجزيهم الله أحسن ما عملوا ويزيدهم من فضله ۗ والله يرزق من يشاء بغير حساب
2829,النور,24,39,والذين كفروا أعمالهم كسراب بقيعة يحسبه الظمآن ماء حتى إذا جاءه لم يجده شيئا ووجد الله عنده فوفاه حسابه ۗ والله سريع الحساب
2830,النور,24,40,أو كظلمات في بحر لجي يغشاه موج من فوقه موج من فوقه سحاب ۚ ظلمات بعضها فوق بعض إذا أخرج يده لم يكد يراها ۗ ومن لم يجعل الله له نورا فما له من نور
2831,النور,24,41,ألم تر أن الله يسبح له من في السماوات والأرض والطير صافات ۖ كل قد علم صلاته وتسبيحه ۗ والله عليم بما يفعلون
2832,النور,24,42,ولله ملك السماوات والأرض ۖ وإلى الله المصير
2833,النور,24,43,ألم تر أن الله يزجي سحابا ثم يؤلف بينه ثم يجعله ركاما فترى الودق يخرج من خلاله وينزل من السماء من جبال فيها من برد فيصيب به من يشاء ويصرفه عن من يشاء ۖ يكاد سنا برقه يذهب بالأبصار
2834,النور,24,44,يقلب الله الليل والنهار ۚ إن في ذلك لعبرة لأولي الأبصار
2835,النور,24,45,والله خلق كل دابة من ماء ۖ فمنهم من يمشي على بطنه ومنهم من يمشي على رجلين ومنهم من يمشي على أربع ۚ يخلق الله ما يشاء ۚ إن الله على كل شيء قدير
2836,النور,24,46,لقد أنزلنا آيات مبينات ۚ والله يهدي من يشاء إلى صراط مستقيم
2837,النور,24,47,ويقولون آمنا بالله وبالرسول وأطعنا ثم يتولى فريق منهم من بعد ذلك ۚ وما أولئك بالمؤمنين
2838,النور,24,48,وإذا دعوا إلى الله ورسوله ليحكم بينهم إذا فريق منهم معرضون
2839,النور,24,49,وإن يكن لهم الحق يأتوا إليه مذعنين
2840,النور,24,50,أفي قلوبهم مرض أم ارتابوا أم يخافون أن يحيف الله عليهم ورسوله ۚ بل أولئك هم الظالمون
2841,النور,24,51,إنما كان قول المؤمنين إذا دعوا إلى الله ورسوله ليحكم بينهم أن يقولوا سمعنا وأطعنا ۚ وأولئك هم المفلحون
2842,النور,24,52,ومن يطع الله ورسوله ويخش الله ويتقه فأولئك هم الفائزون
2843,النور,24,53,۞ وأقسموا بالله جهد أيمانهم لئن أمرتهم ليخرجن ۖ قل لا تقسموا ۖ طاعة معروفة ۚ إن الله خبير بما تعملون
2844,النور,24,54,قل أطيعوا الله وأطيعوا الرسول ۖ فإن تولوا فإنما عليه ما حمل وعليكم ما حملتم ۖ وإن تطيعوه تهتدوا ۚ وما على الرسول إلا البلاغ المبين
2845,النور,24,55,وعد الله الذين آمنوا منكم وعملوا الصالحات ليستخلفنهم في الأرض كما استخلف الذين من قبلهم وليمكنن لهم دينهم الذي ارتضى لهم وليبدلنهم من بعد خوفهم أمنا ۚ يعبدونني لا يشركون بي شيئا ۚ ومن كفر بعد ذلك فأولئك هم الفاسقون
2846,النور,24,56,وأقيموا الصلاة وآتوا الزكاة وأطيعوا الرسول لعلكم ترحمون
2847,النور,24,57,لا تحسبن الذين كفروا معجزين في الأرض ۚ ومأواهم النار ۖ ولبئس المصير
2848,النور,24,58,يا أيها الذين آمنوا ليستأذنكم الذين ملكت أيمانكم والذين لم يبلغوا الحلم منكم ثلاث مرات ۚ من قبل صلاة الفجر وحين تضعون ثيابكم من الظهيرة ومن بعد صلاة العشاء ۚ ثلاث عورات لكم ۚ ليس عليكم ولا عليهم جناح بعدهن ۚ طوافون عليكم بعضكم على بعض ۚ كذلك يبين الله لكم الآيات ۗ والله عليم حكيم
2849,النور,24,59,وإذا بلغ الأطفال منكم الحلم فليستأذنوا كما استأذن الذين من قبلهم ۚ كذلك يبين الله لكم آياته ۗ والله عليم حكيم
2850,النور,24,60,والقواعد من النساء اللاتي لا يرجون نكاحا فليس عليهن جناح أن يضعن ثيابهن غير متبرجات بزينة ۖ وأن يستعففن خير لهن ۗ والله سميع عليم
2851,النور,24,61,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ولا على أنفسكم أن تأكلوا من بيوتكم أو بيوت آبائكم أو بيوت أمهاتكم أو بيوت إخوانكم أو بيوت أخواتكم أو بيوت أعمامكم أو بيوت عماتكم أو بيوت أخوالكم أو بيوت خالاتكم أو ما ملكتم مفاتحه أو صديقكم ۚ ليس عليكم جناح أن تأكلوا جميعا أو أشتاتا ۚ فإذا دخلتم بيوتا فسلموا على أنفسكم تحية من عند الله مباركة طيبة ۚ كذلك يبين الله لكم الآيات لعلكم تعقلون
2852,النور,24,62,إنما المؤمنون الذين آمنوا بالله ورسوله وإذا كانوا معه على أمر جامع لم يذهبوا حتى يستأذنوه ۚ إن الذين يستأذنونك أولئك الذين يؤمنون بالله ورسوله ۚ فإذا استأذنوك لبعض شأنهم فأذن لمن شئت منهم واستغفر لهم الله ۚ إن الله غفور رحيم
2853,النور,24,63,لا تجعلوا دعاء الرسول بينكم كدعاء بعضكم بعضا ۚ قد يعلم الله الذين يتسللون منكم لواذا ۚ فليحذر الذين يخالفون عن أمره أن تصيبهم فتنة أو يصيبهم عذاب أليم
2854,النور,24,64,ألا إن لله ما في السماوات والأرض ۖ قد يعلم ما أنتم عليه ويوم يرجعون إليه فينبئهم بما عملوا ۗ والله بكل شيء عليم
2855,الفرقان,25,1, تبارك الذي نزل الفرقان على عبده ليكون للعالمين نذيرا
2856,الفرقان,25,2,الذي له ملك السماوات والأرض ولم يتخذ ولدا ولم يكن له شريك في الملك وخلق كل شيء فقدره تقديرا
2857,الفرقان,25,3,واتخذوا من دونه آلهة لا يخلقون شيئا وهم يخلقون ولا يملكون لأنفسهم ضرا ولا نفعا ولا يملكون موتا ولا حياة ولا نشورا
2858,الفرقان,25,4,وقال الذين كفروا إن هذا إلا إفك افتراه وأعانه عليه قوم آخرون ۖ فقد جاءوا ظلما وزورا
2859,الفرقان,25,5,وقالوا أساطير الأولين اكتتبها فهي تملى عليه بكرة وأصيلا
2860,الفرقان,25,6,قل أنزله الذي يعلم السر في السماوات والأرض ۚ إنه كان غفورا رحيما
2861,الفرقان,25,7,وقالوا مال هذا الرسول يأكل الطعام ويمشي في الأسواق ۙ لولا أنزل إليه ملك فيكون معه نذيرا
2862,الفرقان,25,8,أو يلقى إليه كنز أو تكون له جنة يأكل منها ۚ وقال الظالمون إن تتبعون إلا رجلا مسحورا
2863,الفرقان,25,9,انظر كيف ضربوا لك الأمثال فضلوا فلا يستطيعون سبيلا
2864,الفرقان,25,10,تبارك الذي إن شاء جعل لك خيرا من ذلك جنات تجري من تحتها الأنهار ويجعل لك قصورا
2865,الفرقان,25,11,بل كذبوا بالساعة ۖ وأعتدنا لمن كذب بالساعة سعيرا
2866,الفرقان,25,12,إذا رأتهم من مكان بعيد سمعوا لها تغيظا وزفيرا
2867,الفرقان,25,13,وإذا ألقوا منها مكانا ضيقا مقرنين دعوا هنالك ثبورا
2868,الفرقان,25,14,لا تدعوا اليوم ثبورا واحدا وادعوا ثبورا كثيرا
2869,الفرقان,25,15,قل أذلك خير أم جنة الخلد التي وعد المتقون ۚ كانت لهم جزاء ومصيرا
2870,الفرقان,25,16,لهم فيها ما يشاءون خالدين ۚ كان على ربك وعدا مسئولا
2871,الفرقان,25,17,ويوم يحشرهم وما يعبدون من دون الله فيقول أأنتم أضللتم عبادي هؤلاء أم هم ضلوا السبيل
2872,الفرقان,25,18,قالوا سبحانك ما كان ينبغي لنا أن نتخذ من دونك من أولياء ولكن متعتهم وآباءهم حتى نسوا الذكر وكانوا قوما بورا
2873,الفرقان,25,19,فقد كذبوكم بما تقولون فما تستطيعون صرفا ولا نصرا ۚ ومن يظلم منكم نذقه عذابا كبيرا
2874,الفرقان,25,20,وما أرسلنا قبلك من المرسلين إلا إنهم ليأكلون الطعام ويمشون في الأسواق ۗ وجعلنا بعضكم لبعض فتنة أتصبرون ۗ وكان ربك بصيرا
2875,الفرقان,25,21,۞ وقال الذين لا يرجون لقاءنا لولا أنزل علينا الملائكة أو نرى ربنا ۗ لقد استكبروا في أنفسهم وعتوا عتوا كبيرا
2876,الفرقان,25,22,يوم يرون الملائكة لا بشرى يومئذ للمجرمين ويقولون حجرا محجورا
2877,الفرقان,25,23,وقدمنا إلى ما عملوا من عمل فجعلناه هباء منثورا
2878,الفرقان,25,24,أصحاب الجنة يومئذ خير مستقرا وأحسن مقيلا
2879,الفرقان,25,25,ويوم تشقق السماء بالغمام ونزل الملائكة تنزيلا
2880,الفرقان,25,26,الملك يومئذ الحق للرحمن ۚ وكان يوما على الكافرين عسيرا
2881,الفرقان,25,27,ويوم يعض الظالم على يديه يقول يا ليتني اتخذت مع الرسول سبيلا
2882,الفرقان,25,28,يا ويلتى ليتني لم أتخذ فلانا خليلا
2883,الفرقان,25,29,لقد أضلني عن الذكر بعد إذ جاءني ۗ وكان الشيطان للإنسان خذولا
2884,الفرقان,25,30,وقال الرسول يا رب إن قومي اتخذوا هذا القرآن مهجورا
2885,الفرقان,25,31,وكذلك جعلنا لكل نبي عدوا من المجرمين ۗ وكفى بربك هاديا ونصيرا
2886,الفرقان,25,32,وقال الذين كفروا لولا نزل عليه القرآن جملة واحدة ۚ كذلك لنثبت به فؤادك ۖ ورتلناه ترتيلا
2887,الفرقان,25,33,ولا يأتونك بمثل إلا جئناك بالحق وأحسن تفسيرا
2888,الفرقان,25,34,الذين يحشرون على وجوههم إلى جهنم أولئك شر مكانا وأضل سبيلا
2889,الفرقان,25,35,ولقد آتينا موسى الكتاب وجعلنا معه أخاه هارون وزيرا
2890,الفرقان,25,36,فقلنا اذهبا إلى القوم الذين كذبوا بآياتنا فدمرناهم تدميرا
2891,الفرقان,25,37,وقوم نوح لما كذبوا الرسل أغرقناهم وجعلناهم للناس آية ۖ وأعتدنا للظالمين عذابا أليما
2892,الفرقان,25,38,وعادا وثمود وأصحاب الرس وقرونا بين ذلك كثيرا
2893,الفرقان,25,39,وكلا ضربنا له الأمثال ۖ وكلا تبرنا تتبيرا
2894,الفرقان,25,40,ولقد أتوا على القرية التي أمطرت مطر السوء ۚ أفلم يكونوا يرونها ۚ بل كانوا لا يرجون نشورا
2895,الفرقان,25,41,وإذا رأوك إن يتخذونك إلا هزوا أهذا الذي بعث الله رسولا
2896,الفرقان,25,42,إن كاد ليضلنا عن آلهتنا لولا أن صبرنا عليها ۚ وسوف يعلمون حين يرون العذاب من أضل سبيلا
2897,الفرقان,25,43,أرأيت من اتخذ إلهه هواه أفأنت تكون عليه وكيلا
2898,الفرقان,25,44,أم تحسب أن أكثرهم يسمعون أو يعقلون ۚ إن هم إلا كالأنعام ۖ بل هم أضل سبيلا
2899,الفرقان,25,45,ألم تر إلى ربك كيف مد الظل ولو شاء لجعله ساكنا ثم جعلنا الشمس عليه دليلا
2900,الفرقان,25,46,ثم قبضناه إلينا قبضا يسيرا
2901,الفرقان,25,47,وهو الذي جعل لكم الليل لباسا والنوم سباتا وجعل النهار نشورا
2902,الفرقان,25,48,وهو الذي أرسل الرياح بشرا بين يدي رحمته ۚ وأنزلنا من السماء ماء طهورا
2903,الفرقان,25,49,لنحيي به بلدة ميتا ونسقيه مما خلقنا أنعاما وأناسي كثيرا
2904,الفرقان,25,50,ولقد صرفناه بينهم ليذكروا فأبى أكثر الناس إلا كفورا
2905,الفرقان,25,51,ولو شئنا لبعثنا في كل قرية نذيرا
2906,الفرقان,25,52,فلا تطع الكافرين وجاهدهم به جهادا كبيرا
2907,الفرقان,25,53,۞ وهو الذي مرج البحرين هذا عذب فرات وهذا ملح أجاج وجعل بينهما برزخا وحجرا محجورا
2908,الفرقان,25,54,وهو الذي خلق من الماء بشرا فجعله نسبا وصهرا ۗ وكان ربك قديرا
2909,الفرقان,25,55,ويعبدون من دون الله ما لا ينفعهم ولا يضرهم ۗ وكان الكافر على ربه ظهيرا
2910,الفرقان,25,56,وما أرسلناك إلا مبشرا ونذيرا
2911,الفرقان,25,57,قل ما أسألكم عليه من أجر إلا من شاء أن يتخذ إلى ربه سبيلا
2912,الفرقان,25,58,وتوكل على الحي الذي لا يموت وسبح بحمده ۚ وكفى به بذنوب عباده خبيرا
2913,الفرقان,25,59,الذي خلق السماوات والأرض وما بينهما في ستة أيام ثم استوى على العرش ۚ الرحمن فاسأل به خبيرا
2914,الفرقان,25,60,وإذا قيل لهم اسجدوا للرحمن قالوا وما الرحمن أنسجد لما تأمرنا وزادهم نفورا ۩
2915,الفرقان,25,61,تبارك الذي جعل في السماء بروجا وجعل فيها سراجا وقمرا منيرا
2916,الفرقان,25,62,وهو الذي جعل الليل والنهار خلفة لمن أراد أن يذكر أو أراد شكورا
2917,الفرقان,25,63,وعباد الرحمن الذين يمشون على الأرض هونا وإذا خاطبهم الجاهلون قالوا سلاما
2918,الفرقان,25,64,والذين يبيتون لربهم سجدا وقياما
2919,الفرقان,25,65,والذين يقولون ربنا اصرف عنا عذاب جهنم ۖ إن عذابها كان غراما
2920,الفرقان,25,66,إنها ساءت مستقرا ومقاما
2921,الفرقان,25,67,والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما
2922,الفرقان,25,68,والذين لا يدعون مع الله إلها آخر ولا يقتلون النفس التي حرم الله إلا بالحق ولا يزنون ۚ ومن يفعل ذلك يلق أثاما
2923,الفرقان,25,69,يضاعف له العذاب يوم القيامة ويخلد فيه مهانا
2924,الفرقان,25,70,إلا من تاب وآمن وعمل عملا صالحا فأولئك يبدل الله سيئاتهم حسنات ۗ وكان الله غفورا رحيما
2925,الفرقان,25,71,ومن تاب وعمل صالحا فإنه يتوب إلى الله متابا
2926,الفرقان,25,72,والذين لا يشهدون الزور وإذا مروا باللغو مروا كراما
2927,الفرقان,25,73,والذين إذا ذكروا بآيات ربهم لم يخروا عليها صما وعميانا
2928,الفرقان,25,74,والذين يقولون ربنا هب لنا من أزواجنا وذرياتنا قرة أعين واجعلنا للمتقين إماما
2929,الفرقان,25,75,أولئك يجزون الغرفة بما صبروا ويلقون فيها تحية وسلاما
2930,الفرقان,25,76,خالدين فيها ۚ حسنت مستقرا ومقاما
2931,الفرقان,25,77,قل ما يعبأ بكم ربي لولا دعاؤكم ۖ فقد كذبتم فسوف يكون لزاما
2932,الشعراء,26,1, طسم
2933,الشعراء,26,2,تلك آيات الكتاب المبين
2934,الشعراء,26,3,لعلك باخع نفسك ألا يكونوا مؤمنين
2935,الشعراء,26,4,إن نشأ ننزل عليهم من السماء آية فظلت أعناقهم لها خاضعين
2936,الشعراء,26,5,وما يأتيهم من ذكر من الرحمن محدث إلا كانوا عنه معرضين
2937,الشعراء,26,6,فقد كذبوا فسيأتيهم أنباء ما كانوا به يستهزئون
2938,الشعراء,26,7,أولم يروا إلى الأرض كم أنبتنا فيها من كل زوج كريم
2939,الشعراء,26,8,إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
2940,الشعراء,26,9,وإن ربك لهو العزيز الرحيم
2941,الشعراء,26,10,وإذ نادى ربك موسى أن ائت القوم الظالمين
2942,الشعراء,26,11,قوم فرعون ۚ ألا يتقون
2943,الشعراء,26,12,قال رب إني أخاف أن يكذبون
2944,الشعراء,26,13,ويضيق صدري ولا ينطلق لساني فأرسل إلى هارون
2945,الشعراء,26,14,ولهم علي ذنب فأخاف أن يقتلون
2946,الشعراء,26,15,قال كلا ۖ فاذهبا بآياتنا ۖ إنا معكم مستمعون
2947,الشعراء,26,16,فأتيا فرعون فقولا إنا رسول رب العالمين
2948,الشعراء,26,17,أن أرسل معنا بني إسرائيل
2949,الشعراء,26,18,قال ألم نربك فينا وليدا ولبثت فينا من عمرك سنين
2950,الشعراء,26,19,وفعلت فعلتك التي فعلت وأنت من الكافرين
2951,الشعراء,26,20,قال فعلتها إذا وأنا من الضالين
2952,الشعراء,26,21,ففررت منكم لما خفتكم فوهب لي ربي حكما وجعلني من المرسلين
2953,الشعراء,26,22,وتلك نعمة تمنها علي أن عبدت بني إسرائيل
2954,الشعراء,26,23,قال فرعون وما رب العالمين
2955,الشعراء,26,24,قال رب السماوات والأرض وما بينهما ۖ إن كنتم موقنين
2956,الشعراء,26,25,قال لمن حوله ألا تستمعون
2957,الشعراء,26,26,قال ربكم ورب آبائكم الأولين
2958,الشعراء,26,27,قال إن رسولكم الذي أرسل إليكم لمجنون
2959,الشعراء,26,28,قال رب المشرق والمغرب وما بينهما ۖ إن كنتم تعقلون
2960,الشعراء,26,29,قال لئن اتخذت إلها غيري لأجعلنك من المسجونين
2961,الشعراء,26,30,قال أولو جئتك بشيء مبين
2962,الشعراء,26,31,قال فأت به إن كنت من الصادقين
2963,الشعراء,26,32,فألقى عصاه فإذا هي ثعبان مبين
2964,الشعراء,26,33,ونزع يده فإذا هي بيضاء للناظرين
2965,الشعراء,26,34,قال للملإ حوله إن هذا لساحر عليم
2966,الشعراء,26,35,يريد أن يخرجكم من أرضكم بسحره فماذا تأمرون
2967,الشعراء,26,36,قالوا أرجه وأخاه وابعث في المدائن حاشرين
2968,الشعراء,26,37,يأتوك بكل سحار عليم
2969,الشعراء,26,38,فجمع السحرة لميقات يوم معلوم
2970,الشعراء,26,39,وقيل للناس هل أنتم مجتمعون
2971,الشعراء,26,40,لعلنا نتبع السحرة إن كانوا هم الغالبين
2972,الشعراء,26,41,فلما جاء السحرة قالوا لفرعون أئن لنا لأجرا إن كنا نحن الغالبين
2973,الشعراء,26,42,قال نعم وإنكم إذا لمن المقربين
2974,الشعراء,26,43,قال لهم موسى ألقوا ما أنتم ملقون
2975,الشعراء,26,44,فألقوا حبالهم وعصيهم وقالوا بعزة فرعون إنا لنحن الغالبون
2976,الشعراء,26,45,فألقى موسى عصاه فإذا هي تلقف ما يأفكون
2977,الشعراء,26,46,فألقي السحرة ساجدين
2978,الشعراء,26,47,قالوا آمنا برب العالمين
2979,الشعراء,26,48,رب موسى وهارون
2980,الشعراء,26,49,قال آمنتم له قبل أن آذن لكم ۖ إنه لكبيركم الذي علمكم السحر فلسوف تعلمون ۚ لأقطعن أيديكم وأرجلكم من خلاف ولأصلبنكم أجمعين
2981,الشعراء,26,50,قالوا لا ضير ۖ إنا إلى ربنا منقلبون
2982,الشعراء,26,51,إنا نطمع أن يغفر لنا ربنا خطايانا أن كنا أول المؤمنين
2983,الشعراء,26,52,۞ وأوحينا إلى موسى أن أسر بعبادي إنكم متبعون
2984,الشعراء,26,53,فأرسل فرعون في المدائن حاشرين
2985,الشعراء,26,54,إن هؤلاء لشرذمة قليلون
2986,الشعراء,26,55,وإنهم لنا لغائظون
2987,الشعراء,26,56,وإنا لجميع حاذرون
2988,الشعراء,26,57,فأخرجناهم من جنات وعيون
2989,الشعراء,26,58,وكنوز ومقام كريم
2990,الشعراء,26,59,كذلك وأورثناها بني إسرائيل
2991,الشعراء,26,60,فأتبعوهم مشرقين
2992,الشعراء,26,61,فلما تراءى الجمعان قال أصحاب موسى إنا لمدركون
2993,الشعراء,26,62,قال كلا ۖ إن معي ربي سيهدين
2994,الشعراء,26,63,فأوحينا إلى موسى أن اضرب بعصاك البحر ۖ فانفلق فكان كل فرق كالطود العظيم
2995,الشعراء,26,64,وأزلفنا ثم الآخرين
2996,الشعراء,26,65,وأنجينا موسى ومن معه أجمعين
2997,الشعراء,26,66,ثم أغرقنا الآخرين
2998,الشعراء,26,67,إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
2999,الشعراء,26,68,وإن ربك لهو العزيز الرحيم
3000,الشعراء,26,69,واتل عليهم نبأ إبراهيم
3001,الشعراء,26,70,إذ قال لأبيه وقومه ما تعبدون
3002,الشعراء,26,71,قالوا نعبد أصناما فنظل لها عاكفين
3003,الشعراء,26,72,قال هل يسمعونكم إذ تدعون
3004,الشعراء,26,73,أو ينفعونكم أو يضرون
3005,الشعراء,26,74,قالوا بل وجدنا آباءنا كذلك يفعلون
3006,الشعراء,26,75,قال أفرأيتم ما كنتم تعبدون
3007,الشعراء,26,76,أنتم وآباؤكم الأقدمون
3008,الشعراء,26,77,فإنهم عدو لي إلا رب العالمين
3009,الشعراء,26,78,الذي خلقني فهو يهدين
3010,الشعراء,26,79,والذي هو يطعمني ويسقين
3011,الشعراء,26,80,وإذا مرضت فهو يشفين
3012,الشعراء,26,81,والذي يميتني ثم يحيين
3013,الشعراء,26,82,والذي أطمع أن يغفر لي خطيئتي يوم الدين
3014,الشعراء,26,83,رب هب لي حكما وألحقني بالصالحين
3015,الشعراء,26,84,واجعل لي لسان صدق في الآخرين
3016,الشعراء,26,85,واجعلني من ورثة جنة النعيم
3017,الشعراء,26,86,واغفر لأبي إنه كان من الضالين
3018,الشعراء,26,87,ولا تخزني يوم يبعثون
3019,الشعراء,26,88,يوم لا ينفع مال ولا بنون
3020,الشعراء,26,89,إلا من أتى الله بقلب سليم
3021,الشعراء,26,90,وأزلفت الجنة للمتقين
3022,الشعراء,26,91,وبرزت الجحيم للغاوين
3023,الشعراء,26,92,وقيل لهم أين ما كنتم تعبدون
3024,الشعراء,26,93,من دون الله هل ينصرونكم أو ينتصرون
3025,الشعراء,26,94,فكبكبوا فيها هم والغاوون
3026,الشعراء,26,95,وجنود إبليس أجمعون
3027,الشعراء,26,96,قالوا وهم فيها يختصمون
3028,الشعراء,26,97,تالله إن كنا لفي ضلال مبين
3029,الشعراء,26,98,إذ نسويكم برب العالمين
3030,الشعراء,26,99,وما أضلنا إلا المجرمون
3031,الشعراء,26,100,فما لنا من شافعين
3032,الشعراء,26,101,ولا صديق حميم
3033,الشعراء,26,102,فلو أن لنا كرة فنكون من المؤمنين
3034,الشعراء,26,103,إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
3035,الشعراء,26,104,وإن ربك لهو العزيز الرحيم
3036,الشعراء,26,105,كذبت قوم نوح المرسلين
3037,الشعراء,26,106,إذ قال لهم أخوهم نوح ألا تتقون
3038,الشعراء,26,107,إني لكم رسول أمين
3039,الشعراء,26,108,فاتقوا الله وأطيعون
3040,الشعراء,26,109,وما أسألكم عليه من أجر ۖ إن أجري إلا على رب العالمين
3041,الشعراء,26,110,فاتقوا الله وأطيعون
3042,الشعراء,26,111,۞ قالوا أنؤمن لك واتبعك الأرذلون
3043,الشعراء,26,112,قال وما علمي بما كانوا يعملون
3044,الشعراء,26,113,إن حسابهم إلا على ربي ۖ لو تشعرون
3045,الشعراء,26,114,وما أنا بطارد المؤمنين
3046,الشعراء,26,115,إن أنا إلا نذير مبين
3047,الشعراء,26,116,قالوا لئن لم تنته يا نوح لتكونن من المرجومين
3048,الشعراء,26,117,قال رب إن قومي كذبون
3049,الشعراء,26,118,فافتح بيني وبينهم فتحا ونجني ومن معي من المؤمنين
3050,الشعراء,26,119,فأنجيناه ومن معه في الفلك المشحون
3051,الشعراء,26,120,ثم أغرقنا بعد الباقين
3052,الشعراء,26,121,إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
3053,الشعراء,26,122,وإن ربك لهو العزيز الرحيم
3054,الشعراء,26,123,كذبت عاد المرسلين
3055,الشعراء,26,124,إذ قال لهم أخوهم هود ألا تتقون
3056,الشعراء,26,125,إني لكم رسول أمين
3057,الشعراء,26,126,فاتقوا الله وأطيعون
3058,الشعراء,26,127,وما أسألكم عليه من أجر ۖ إن أجري إلا على رب العالمين
3059,الشعراء,26,128,أتبنون بكل ريع آية تعبثون
3060,الشعراء,26,129,وتتخذون مصانع لعلكم تخلدون
3061,الشعراء,26,130,وإذا بطشتم بطشتم جبارين
3062,الشعراء,26,131,فاتقوا الله وأطيعون
3063,الشعراء,26,132,واتقوا الذي أمدكم بما تعلمون
3064,الشعراء,26,133,أمدكم بأنعام وبنين
3065,الشعراء,26,134,وجنات وعيون
3066,الشعراء,26,135,إني أخاف عليكم عذاب يوم عظيم
3067,الشعراء,26,136,قالوا سواء علينا أوعظت أم لم تكن من الواعظين
3068,الشعراء,26,137,إن هذا إلا خلق الأولين
3069,الشعراء,26,138,وما نحن بمعذبين
3070,الشعراء,26,139,فكذبوه فأهلكناهم ۗ إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
3071,الشعراء,26,140,وإن ربك لهو العزيز الرحيم
3072,الشعراء,26,141,كذبت ثمود المرسلين
3073,الشعراء,26,142,إذ قال لهم أخوهم صالح ألا تتقون
3074,الشعراء,26,143,إني لكم رسول أمين
3075,الشعراء,26,144,فاتقوا الله وأطيعون
3076,الشعراء,26,145,وما أسألكم عليه من أجر ۖ إن أجري إلا على رب العالمين
3077,الشعراء,26,146,أتتركون في ما هاهنا آمنين
3078,الشعراء,26,147,في جنات وعيون
3079,الشعراء,26,148,وزروع ونخل طلعها هضيم
3080,الشعراء,26,149,وتنحتون من الجبال بيوتا فارهين
3081,الشعراء,26,150,فاتقوا الله وأطيعون
3082,الشعراء,26,151,ولا تطيعوا أمر المسرفين
3083,الشعراء,26,152,الذين يفسدون في الأرض ولا يصلحون
3084,الشعراء,26,153,قالوا إنما أنت من المسحرين
3085,الشعراء,26,154,ما أنت إلا بشر مثلنا فأت بآية إن كنت من الصادقين
3086,الشعراء,26,155,قال هذه ناقة لها شرب ولكم شرب يوم معلوم
3087,الشعراء,26,156,ولا تمسوها بسوء فيأخذكم عذاب يوم عظيم
3088,الشعراء,26,157,فعقروها فأصبحوا نادمين
3089,الشعراء,26,158,فأخذهم العذاب ۗ إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
3090,الشعراء,26,159,وإن ربك لهو العزيز الرحيم
3091,الشعراء,26,160,كذبت قوم لوط المرسلين
3092,الشعراء,26,161,إذ قال لهم أخوهم لوط ألا تتقون
3093,الشعراء,26,162,إني لكم رسول أمين
3094,الشعراء,26,163,فاتقوا الله وأطيعون
3095,الشعراء,26,164,وما أسألكم عليه من أجر ۖ إن أجري إلا على رب العالمين
3096,الشعراء,26,165,أتأتون الذكران من العالمين
3097,الشعراء,26,166,وتذرون ما خلق لكم ربكم من أزواجكم ۚ بل أنتم قوم عادون
3098,الشعراء,26,167,قالوا لئن لم تنته يا لوط لتكونن من المخرجين
3099,الشعراء,26,168,قال إني لعملكم من القالين
3100,الشعراء,26,169,رب نجني وأهلي مما يعملون
3101,الشعراء,26,170,فنجيناه وأهله أجمعين
3102,الشعراء,26,171,إلا عجوزا في الغابرين
3103,الشعراء,26,172,ثم دمرنا الآخرين
3104,الشعراء,26,173,وأمطرنا عليهم مطرا ۖ فساء مطر المنذرين
3105,الشعراء,26,174,إن في ذلك لآية ۖ وما كان أكثرهم مؤمنين
3106,الشعراء,26,175,وإن ربك لهو العزيز الرحيم
3107,الشعراء,26,176,كذب أصحاب الأيكة المرسلين
3108,الشعراء,26,177,إذ قال لهم شعيب ألا تتقون
